ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A618,2016-09-02,0.0,2808.8,18.025000000000002,23.4,15.9,97.0,54.0,4.0,0.012500000000000002
A618,2016-09-03,0.0,2433.5,16.974999999999998,22.3,13.1,96.0,47.0,7.6,0.19999999999999998
A618,2016-09-04,0.0,3147.9,18.445833333333333,22.3,15.1,90.0,57.0,8.4,0.7666666666666666
A618,2016-09-05,0.0,3194.2,18.7,25.0,15.3,96.0,41.0,5.9,0.2125
A618,2016-09-06,0.0,2973.3,19.908333333333335,24.7,16.7,96.0,34.0,10.6,1.1083333333333334
A618,2016-09-07,8.2,3169.9,20.2,26.2,15.7,97.0,42.0,7.7,0.19583333333333333
A618,2016-09-08,0.2,2687.7,16.320833333333333,22.0,13.6,97.0,67.0,3.6,0.004166666666666667
A618,2016-09-09,0.6,1060.6,14.612499999999999,17.5,13.1,97.0,80.0,3.2,0.0
A618,2016-09-10,0.4,3062.9,17.087500000000002,23.0,14.4,97.0,58.0,5.6,0.06666666666666667
A618,2016-09-11,0.0,3299.0,18.479166666666668,24.7,13.6,96.0,46.0,7.8,0.08333333333333333
A618,2016-09-12,0.0,3244.2,19.345833333333335,26.2,13.8,91.0,39.0,8.0,0.1708333333333333
A618,2016-09-13,0.0,3289.2,22.120833333333334,26.9,17.5,78.0,35.0,7.5,0.8583333333333334
A618,2016-09-14,0.0,3106.1,22.483333333333334,28.5,18.3,88.0,30.0,9.3,1.5666666666666667
A618,2016-09-15,0.0,2947.9,18.395833333333332,24.5,14.0,95.0,41.0,6.6,0.1875
A618,2016-09-16,0.0,1222.2,14.941666666666668,17.2,13.6,97.0,55.0,3.7,0.020833333333333332
A618,2016-09-17,3.6,2933.6,18.0125,24.2,14.2,97.0,60.0,9.9,0.9333333333333332
A618,2016-09-18,0.0,3149.8,21.75,31.6,17.5,95.0,32.0,7.1,0.8708333333333335
A618,2016-09-19,1.2,3214.7,19.05,27.7,15.1,97.0,46.0,5.9,0.14583333333333334
A618,2016-09-20,3.2,354.4,15.35,17.1,12.3,98.0,97.0,5.3,0.08749999999999998
A618,2016-09-21,0.6,1876.9,12.591666666666667,16.7,9.8,98.0,73.0,6.8,1.2125000000000001
A618,2016-09-22,0.4,3556.0,13.866666666666667,18.9,10.8,97.0,57.0,6.4,0.6791666666666667
A618,2016-09-23,0.0,3585.6,15.641666666666666,23.4,11.1,97.0,50.0,8.3,1.0
A618,2016-09-24,0.6,2936.4,15.158333333333333,21.9,11.8,97.0,60.0,7.0,0.23750000000000002
A618,2016-09-25,5.2,351.2,14.5375,15.5,12.2,98.0,97.0,5.5,0.1708333333333333
A618,2016-09-26,1.8,739.7,12.633333333333333,14.4,11.2,98.0,90.0,4.3,0.11666666666666668
A618,2016-09-27,1.0,1480.1,13.358333333333334,16.5,11.0,98.0,79.0,4.5,0.04583333333333334
A618,2016-09-28,1.0,3294.0,15.254166666666668,20.9,12.4,97.0,62.0,5.4,0.29583333333333334
A618,2016-09-29,0.2,2453.9,16.804166666666667,23.2,13.7,97.0,64.0,5.9,0.2833333333333333
A618,2016-09-30,1.6,1192.5,14.325000000000001,18.1,12.8,97.0,76.0,6.3,0.05416666666666667
A618,2016-10-01,0.8,1040.6,13.145833333333334,15.3,12.1,97.0,88.0,3.3,0.0
A618,2016-10-02,2.6,915.5,14.166666666666666,16.5,12.7,97.0,80.0,2.6,0.0
A618,2016-10-03,2.0,1968.4,14.9625,18.5,12.7,97.0,68.0,6.9,0.9041666666666667
A618,2016-10-04,10.0,1393.4,14.958333333333334,17.5,13.8,97.0,87.0,5.9,0.6041666666666666
A618,2016-10-05,5.8,1167.4,14.487499999999999,16.2,12.9,98.0,90.0,7.7,0.47083333333333327
A618,2016-10-06,5.4,1207.2,14.304166666666667,17.1,13.0,97.0,85.0,6.3,0.5125000000000001
A618,2016-10-07,2.2,2058.4,14.979166666666666,17.9,13.1,97.0,77.0,5.7,0.18333333333333335
A618,2016-10-08,0.0,3318.7,15.508333333333333,22.0,10.1,98.0,54.0,6.6,0.15416666666666665
A618,2016-10-09,1.4,1814.4,15.891666666666667,22.4,13.1,97.0,57.0,5.1,0.029166666666666664
A618,2016-10-10,3.2,1390.1,14.512500000000001,16.5,13.6,97.0,88.0,3.0,0.0
A618,2016-10-11,0.2,2210.1,16.645833333333332,20.6,13.4,97.0,69.0,7.5,0.35000000000000003
A618,2016-10-12,0.0,3632.1,18.591666666666665,22.8,15.8,94.0,63.0,8.6,0.7541666666666668
A618,2016-10-13,0.0,3434.4,20.679166666666667,25.4,17.6,82.0,48.0,10.8,2.129166666666667
A618,2016-10-14,0.0,1753.9,20.604166666666668,22.9,19.1,86.0,63.0,9.8,1.6208333333333333
A618,2016-10-15,7.0,3289.3,20.045833333333334,27.2,17.2,96.0,52.0,5.8,0.049999999999999996
A618,2016-10-16,0.4,3676.4,21.933333333333334,27.1,18.2,96.0,57.0,7.0,0.22083333333333333
A618,2016-10-17,0.0,3669.9,22.65416666666667,29.9,18.5,91.0,41.0,5.8,0.23333333333333336
A618,2016-10-18,0.0,3526.1,21.991666666666664,29.1,17.2,95.0,48.0,6.4,0.22916666666666666
A618,2016-10-19,0.0,3649.7,22.8875,31.0,17.8,94.0,37.0,5.7,0.17500000000000002
A618,2016-10-20,0.0,3085.8,22.383333333333336,30.5,17.6,96.0,47.0,5.6,0.0625
A618,2016-10-21,3.4,2151.3,20.25,23.8,18.4,97.0,73.0,5.7,0.02916666666666667
A618,2016-10-22,7.0,1206.4,17.029166666666665,18.6,15.7,97.0,97.0,5.4,0.7125
A618,2016-10-23,1.2,3341.4,17.5125,23.3,15.0,98.0,67.0,5.6,0.08333333333333333
A618,2016-10-24,0.0,2741.2,19.495833333333334,24.2,17.3,97.0,67.0,6.3,0.21666666666666667
A618,2016-10-25,2.4,1675.0,19.775000000000002,24.4,18.2,97.0,67.0,3.8,0.008333333333333333
A618,2016-10-26,0.0,2761.5,20.433333333333334,24.0,18.3,97.0,68.0,7.8,0.6375000000000001
A618,2016-10-27,12.4,3528.0,22.995833333333334,27.5,18.3,94.0,53.0,11.9,1.4291666666666665
A618,2016-10-28,2.8,491.4,16.695833333333333,20.6,12.3,98.0,81.0,6.9,0.225
A618,2016-10-29,3.0,1654.5,13.200000000000001,15.6,10.8,98.0,74.0,6.6,0.9791666666666666
A618,2016-10-30,1.4,1406.8,13.979166666666666,17.5,12.5,97.0,78.0,4.4,0.029166666666666664
A618,2016-10-31,0.0,3561.2,17.020833333333332,22.8,14.0,97.0,50.0,7.3,0.6375000000000001
A618,2016-11-01,0.0,3814.6,19.491666666666667,26.2,14.2,94.0,30.0,6.9,1.3166666666666667
A618,2016-11-02,0.0,3811.5,21.920833333333334,27.5,18.6,77.0,38.0,8.5,1.9208333333333334
A618,2016-11-03,5.0,3065.6,21.2,25.7,17.6,96.0,56.0,8.6,1.4208333333333334
A618,2016-11-04,6.2,914.8,16.900000000000002,19.1,16.1,97.0,93.0,3.4,0.020833333333333332
A618,2016-11-05,3.6,669.4,16.491666666666667,17.5,15.5,97.0,93.0,2.1,0.0
A618,2016-11-06,1.4,2615.6,16.654166666666665,22.9,12.5,97.0,59.0,6.4,0.3625
A618,2016-11-07,0.0,2733.4,18.783333333333335,22.7,16.2,86.0,61.0,7.5,0.7791666666666667
A618,2016-11-08,13.4,3173.5,19.275000000000002,25.7,16.3,97.0,48.0,7.3,0.9041666666666667
A618,2016-11-09,0.2,3846.7,20.191666666666666,25.2,16.5,91.0,54.0,8.6,1.1583333333333334
A618,2016-11-10,4.4,3928.6,21.195833333333333,26.3,17.1,96.0,53.0,9.3,0.9458333333333333
A618,2016-11-11,0.0,3679.5,21.645833333333332,29.3,17.1,93.0,46.0,6.6,0.48333333333333334
A618,2016-11-12,36.6,1419.5,18.433333333333334,21.1,15.5,97.0,67.0,8.3,0.04583333333333334
A618,2016-11-13,42.2,1107.1,17.583333333333332,19.7,16.5,97.0,92.0,3.6,0.004166666666666667
A618,2016-11-14,5.4,741.8,16.995833333333334,18.3,16.2,97.0,91.0,5.5,0.2791666666666667
A618,2016-11-15,3.2,2772.9,19.370833333333334,24.6,17.0,97.0,63.0,8.2,0.8916666666666666
A618,2016-11-16,5.2,2645.5,20.095833333333335,26.6,17.9,97.0,58.0,6.1,0.25
A618,2016-11-17,25.0,2771.3,20.054166666666667,26.3,17.1,97.0,59.0,5.4,0.0375
A618,2016-11-18,3.0,1029.3,17.620833333333334,21.9,12.9,98.0,86.0,6.7,0.4041666666666666
A618,2016-11-19,3.4,1371.3,12.15,14.6,9.7,97.0,71.0,7.4,1.2416666666666667
A618,2016-11-20,0.4,3670.4,12.758333333333333,17.7,7.9,98.0,72.0,6.1,0.3625
A618,2016-11-21,0.0,3875.4,16.95,25.2,11.3,96.0,43.0,7.3,0.9958333333333332
A618,2016-11-22,0.0,2533.2,17.754166666666666,22.6,14.6,97.0,51.0,4.8,0.1125
A618,2016-11-23,0.2,1668.2,18.208333333333332,20.9,16.3,97.0,77.0,7.1,0.5041666666666667
A618,2016-11-24,0.6,749.9,17.724999999999998,19.1,16.6,98.0,92.0,3.7,0.008333333333333333
A618,2016-11-25,1.4,3634.4,17.645833333333332,22.1,13.4,98.0,67.0,5.5,0.016666666666666666
A618,2016-11-26,0.0,3275.2,18.991666666666667,23.9,16.7,96.0,65.0,7.1,0.3833333333333333
A618,2016-11-27,0.0,3491.2,20.416666666666668,27.1,16.2,96.0,54.0,5.3,0.20833333333333334
A618,2016-11-28,0.0,3876.8,21.279166666666665,28.5,15.9,96.0,48.0,8.1,0.325
A618,2016-11-29,11.2,2958.7,20.525000000000002,25.0,18.4,97.0,74.0,5.4,0.07916666666666668
A618,2016-11-30,13.4,638.7,15.883333333333333,19.0,13.9,98.0,95.0,7.2,1.4208333333333334
A618,2016-12-01,1.8,2977.0,14.862499999999999,19.2,11.9,97.0,71.0,6.7,0.17500000000000002
A618,2016-12-02,0.2,2304.2,16.466666666666665,21.2,14.1,97.0,76.0,3.4,0.016666666666666666
A618,2016-12-03,0.2,2891.7,20.283333333333335,25.2,17.0,96.0,61.0,6.9,0.9791666666666666
A618,2016-12-04,12.6,2164.5,19.779166666666665,23.6,16.5,97.0,67.0,12.4,1.1500000000000001
A618,2016-12-05,6.2,3255.0,18.379166666666666,24.4,16.0,98.0,65.0,5.6,0.08333333333333333
A618,2016-12-06,0.2,4022.3,18.191666666666666,23.3,14.9,98.0,68.0,6.5,0.17083333333333336
A618,2016-12-07,0.0,3958.9,18.95,26.0,13.6,97.0,45.0,5.4,0.2041666666666667
A618,2016-12-08,22.4,3926.2,20.345833333333335,29.0,14.8,97.0,47.0,12.1,0.12916666666666668
A618,2016-12-09,2.4,4126.8,20.320833333333333,28.7,17.4,97.0,48.0,6.8,0.125
A618,2016-12-10,0.6,2628.0,20.858333333333334,26.6,17.9,97.0,64.0,4.5,0.025000000000000005
A618,2016-12-11,7.4,2401.9,21.979166666666668,27.4,19.8,96.0,58.0,5.5,0.23750000000000002
A618,2016-12-12,9.0,3356.2,21.7,27.6,18.8,97.0,59.0,8.2,0.03333333333333333
A618,2016-12-13,1.2,3815.5,21.72083333333333,28.2,19.2,96.0,62.0,7.4,0.3041666666666667
A618,2016-12-14,11.6,1578.9,20.504166666666666,24.0,19.1,97.0,79.0,9.0,0.06666666666666667
A618,2016-12-15,32.6,282.1,15.012500000000001,19.3,12.3,98.0,91.0,12.8,1.3541666666666667
A618,2016-12-16,1.8,2482.0,14.708333333333334,18.7,13.1,97.0,72.0,5.8,0.24166666666666667
A618,2016-12-17,5.6,2130.0,17.079166666666666,21.1,14.8,97.0,76.0,4.6,0.07083333333333333
A618,2016-12-18,0.2,3279.7,18.970833333333335,23.5,16.4,97.0,60.0,6.0,0.3458333333333334
A618,2016-12-19,0.0,3660.9,21.220833333333335,26.1,17.8,86.0,48.0,9.1,1.4708333333333332
A618,2016-12-20,0.0,3966.8,21.816666666666666,26.9,17.9,88.0,43.0,7.4,1.45
A618,2016-12-21,0.0,3948.8,21.870833333333334,26.6,18.4,85.0,45.0,8.7,1.4708333333333332
A618,2016-12-22,1.8,3866.2,21.78333333333333,29.2,18.1,95.0,48.0,7.9,0.42083333333333334
A618,2016-12-23,0.2,3324.3,21.65416666666667,27.9,16.8,96.0,53.0,8.0,0.33749999999999997
A618,2016-12-24,6.8,2767.4,21.991666666666664,28.8,18.0,96.0,38.0,5.9,0.18333333333333335
A618,2016-12-25,0.0,3726.3,20.39166666666667,26.8,15.3,97.0,58.0,6.6,0.18333333333333332
A618,2016-12-26,0.0,3678.7,22.379166666666666,29.0,17.3,95.0,48.0,6.0,0.28750000000000003
A618,2016-12-27,0.4,3726.8,24.65833333333333,31.4,19.5,92.0,44.0,9.0,0.31666666666666665
A618,2016-12-28,16.4,3985.2,22.3625,30.6,17.6,96.0,40.0,6.2,0.2916666666666667
A618,2016-12-29,0.0,4108.5,22.104166666666668,28.4,17.5,97.0,50.0,5.5,0.24583333333333335
A618,2016-12-30,10.4,3869.1,23.25,31.3,18.2,96.0,34.0,8.6,0.29583333333333334
A618,2016-12-31,0.2,3916.9,23.09583333333333,30.1,18.5,97.0,45.0,5.8,0.17916666666666667
A619,2016-01-01,17.2,3149.5,27.483333333333334,34.6,23.5,95.0,41.0,7.9,1.9124999999999999
A619,2016-01-02,20.6,2729.3,24.96666666666667,30.2,23.2,96.0,69.0,5.9,0.8875000000000001
A619,2016-01-03,14.0,1203.0,23.229166666666668,25.3,21.9,96.0,82.0,4.4,1.1125
A619,2016-01-04,3.2,3904.4,24.3125,30.4,21.3,96.0,53.0,8.8,2.404166666666667
A619,2016-01-05,0.2,4006.9,25.266666666666666,29.9,21.4,94.0,52.0,9.0,2.85
A619,2016-01-06,2.2,3859.4,25.191666666666666,30.9,21.0,95.0,46.0,6.4,2.0166666666666666
A619,2016-01-07,0.0,3901.6,25.295833333333334,31.0,20.5,94.0,56.0,6.3,1.875
A619,2016-01-08,0.0,3726.7,26.641666666666666,31.4,21.7,93.0,61.0,6.6,1.8458333333333334
A619,2016-01-09,0.0,3677.0,26.666666666666668,31.4,23.6,93.0,64.0,6.6,1.6291666666666667
A619,2016-01-10,5.2,3448.6,26.4375,30.6,24.1,95.0,68.0,5.6,1.2583333333333333
A619,2016-01-11,3.6,787.1,25.037499999999998,27.6,23.3,95.0,80.0,5.9,1.0416666666666667
A619,2016-01-12,4.2,2949.7,26.179166666666664,32.8,23.7,95.0,52.0,3.9,1.05
A619,2016-01-13,10.8,3761.8,26.6375,32.1,24.3,95.0,59.0,6.0,1.1458333333333333
A619,2016-01-14,8.2,1993.4,25.3125,28.8,24.2,95.0,75.0,5.2,0.8250000000000001
A619,2016-01-15,10.0,2202.0,25.037499999999998,29.4,22.8,96.0,72.0,4.6,0.725
A619,2016-01-16,3.2,2817.2,24.516666666666666,28.7,22.2,95.0,60.0,10.1,1.375
A619,2016-01-17,0.0,3612.4,23.849999999999998,29.1,19.7,94.0,55.0,9.8,2.2291666666666665
A619,2016-01-18,2.0,2601.0,22.729166666666668,26.8,20.6,94.0,61.0,5.8,1.575
A619,2016-01-19,1.6,1199.5,21.741666666666664,24.8,20.1,94.0,75.0,5.5,1.4625000000000001
A619,2016-01-20,0.6,1878.7,22.15416666666667,25.9,20.1,94.0,71.0,5.5,1.1875
A619,2016-01-21,0.2,4010.8,24.266666666666666,29.7,20.6,95.0,45.0,9.5,2.225
A619,2016-01-22,0.8,1951.9,22.270833333333332,26.4,19.5,94.0,73.0,6.2,1.5458333333333334
A619,2016-01-23,0.0,2112.2,23.84166666666667,28.4,20.4,95.0,61.0,5.5,1.4083333333333332
A619,2016-01-24,0.0,2931.0,23.941666666666666,29.3,19.7,95.0,59.0,5.6,1.8833333333333335
A619,2016-01-25,0.2,3752.4,25.162499999999998,30.7,21.0,95.0,62.0,5.0,1.5958333333333332
A619,2016-01-26,0.0,3580.4,26.554166666666664,32.3,21.4,94.0,51.0,4.9,1.5833333333333333
A619,2016-01-27,0.0,3485.8,26.770833333333332,33.3,22.4,93.0,56.0,7.3,1.675
A619,2016-01-28,1.0,1803.8,25.849999999999998,29.8,23.1,93.0,67.0,5.3,1.5708333333333335
A619,2016-01-29,0.4,2806.9,25.84166666666667,31.3,22.7,95.0,60.0,4.6,1.2458333333333333
A619,2016-01-30,0.0,3667.6,27.733333333333334,33.4,22.7,94.0,48.0,5.2,1.6875
A619,2016-01-31,0.0,3736.0,28.683333333333334,37.6,22.0,94.0,26.0,6.7,1.8041666666666665
A619,2016-02-01,0.0,3782.6,28.254166666666666,36.3,21.6,89.0,26.0,5.7,1.8499999999999999
A619,2016-02-02,0.0,3741.8,26.8,32.7,20.9,90.0,54.0,6.7,2.1374999999999997
A619,2016-02-03,0.0,3784.8,27.054166666666664,31.8,22.0,93.0,61.0,7.5,2.129166666666667
A619,2016-02-04,0.0,3311.2,26.933333333333334,31.7,22.3,92.0,63.0,7.5,2.316666666666667
A619,2016-02-05,0.2,3673.5,27.65416666666667,35.2,22.0,93.0,47.0,5.8,2.0791666666666666
A619,2016-02-06,0.0,2755.5,27.420833333333334,32.5,22.9,92.0,57.0,5.8,2.0833333333333335
A619,2016-02-07,0.0,3482.5,27.037499999999998,32.0,23.7,91.0,59.0,6.0,1.5208333333333333
A619,2016-02-08,0.0,3707.0,27.483333333333334,32.5,23.3,92.0,57.0,6.3,1.9666666666666668
A619,2016-02-09,0.0,3677.2,28.8,36.7,23.4,93.0,39.0,5.7,1.8333333333333333
A619,2016-02-10,1.2,3689.5,29.025000000000002,36.3,23.5,89.0,43.0,8.2,2.1666666666666665
A619,2016-02-11,6.2,1598.2,25.204166666666666,28.7,23.8,94.0,72.0,7.4,1.3958333333333333
A619,2016-02-12,0.2,3859.4,25.34583333333333,29.8,22.1,94.0,50.0,6.3,2.0541666666666667
A619,2016-02-13,0.0,3765.4,24.75,30.3,19.5,94.0,49.0,6.2,2.525
A619,2016-02-14,0.0,3440.2,27.204166666666666,32.1,22.4,93.0,61.0,5.7,1.8291666666666666
A619,2016-02-15,28.8,3269.8,26.741666666666664,33.0,23.2,96.0,61.0,11.3,1.8583333333333334
A619,2016-02-16,18.2,1923.4,25.675,30.2,22.8,96.0,63.0,7.6,1.2833333333333334
A619,2016-02-17,9.4,3451.1,25.991666666666664,33.0,22.9,96.0,46.0,4.2,1.2083333333333333
A619,2016-02-18,4.2,3281.8,26.958333333333332,32.5,22.4,95.0,51.0,4.9,1.3875
A619,2016-02-19,0.6,3104.5,27.275000000000002,33.1,22.9,94.0,57.0,5.1,1.625
A619,2016-02-20,20.2,3613.0,27.420833333333334,32.8,23.1,95.0,56.0,7.4,1.4916666666666665
A619,2016-02-21,42.8,2689.5,25.2375,33.4,22.6,96.0,58.0,8.3,1.9083333333333332
A619,2016-02-22,33.6,2070.6,24.945833333333336,30.6,22.2,96.0,59.0,9.0,1.4375
A619,2016-02-23,1.2,3257.7,25.224999999999998,32.6,21.6,95.0,52.0,6.6,1.575
A619,2016-02-24,0.0,3512.6,26.075,34.0,21.9,94.0,47.0,9.4,1.7791666666666668
A619,2016-02-25,11.8,3370.5,26.204166666666666,33.5,23.2,93.0,43.0,7.3,1.9416666666666667
A619,2016-02-26,0.2,3649.9,26.558333333333334,33.5,21.3,94.0,40.0,6.1,1.9708333333333332
A619,2016-02-27,0.2,2942.3,27.204166666666666,34.2,22.9,93.0,52.0,7.7,1.6541666666666668
A619,2016-02-28,23.4,3517.6,26.6375,34.0,23.2,95.0,54.0,15.1,1.4625000000000001
A619,2016-02-29,19.4,866.8,23.766666666666666,26.2,21.1,96.0,65.0,10.2,1.6833333333333333
A619,2016-03-01,4.6,574.7,21.254166666666666,23.3,20.3,96.0,83.0,3.6,0.7166666666666667
A619,2016-03-02,0.2,2259.1,23.27916666666667,27.3,21.1,96.0,70.0,3.7,0.5666666666666667
A619,2016-03-03,3.8,1000.0,24.420833333333334,28.1,22.6,96.0,74.0,5.0,1.0333333333333334
A619,2016-03-04,0.6,3146.1,25.395833333333332,32.4,21.4,94.0,43.0,6.4,1.4458333333333335
A619,2016-03-05,0.0,3687.2,24.995833333333334,30.7,20.4,94.0,57.0,6.1,1.6708333333333334
A619,2016-03-06,5.2,3431.8,26.166666666666668,31.7,22.1,94.0,61.0,8.9,1.6541666666666666
A619,2016-03-07,1.0,3117.2,25.641666666666666,30.7,21.6,95.0,63.0,5.4,1.5625
A619,2016-03-08,0.2,3564.3,26.329166666666666,31.4,21.9,94.0,59.0,5.8,1.55
A619,2016-03-09,0.0,3487.7,26.795833333333334,31.9,22.2,94.0,56.0,5.2,1.7166666666666668
A619,2016-03-10,0.8,2874.1,26.8,33.4,22.8,94.0,46.0,4.1,1.3958333333333333
A619,2016-03-11,1.6,1983.9,25.825,31.1,23.5,95.0,60.0,5.9,1.3375000000000001
A619,2016-03-12,1.4,1803.9,25.5625,30.7,22.6,92.0,65.0,8.9,1.3333333333333333
A619,2016-03-13,3.2,1782.9,24.03333333333333,28.1,21.1,95.0,60.0,4.6,1.4458333333333335
A619,2016-03-14,0.6,3411.0,24.375,30.0,20.1,94.0,57.0,5.8,1.9625000000000001
A619,2016-03-15,0.2,3386.3,24.958333333333332,30.5,21.2,94.0,57.0,7.3,1.8166666666666667
A619,2016-03-16,29.0,2817.4,24.079166666666666,30.1,21.6,96.0,61.0,8.0,1.6041666666666667
A619,2016-03-17,3.0,3136.2,24.3,29.4,21.1,96.0,65.0,8.9,1.7958333333333334
A619,2016-03-18,9.8,3426.4,24.620833333333334,31.3,20.1,96.0,55.0,8.6,1.8250000000000002
A619,2016-03-19,0.0,3541.8,25.34166666666667,30.0,20.5,95.0,64.0,7.7,1.8916666666666666
A619,2016-03-20,0.2,3348.2,25.633333333333336,30.5,21.0,93.0,60.0,7.2,1.9708333333333332
A619,2016-03-21,3.6,3341.1,26.09583333333333,31.3,21.9,94.0,54.0,6.5,1.7708333333333333
A619,2016-03-22,0.8,3105.2,26.150000000000002,31.9,21.7,94.0,57.0,5.6,1.4958333333333333
A619,2016-03-23,11.8,2605.8,25.575,31.7,22.5,94.0,60.0,7.0,1.6875
A619,2016-03-24,8.2,3290.2,24.2,29.4,20.3,95.0,63.0,7.0,1.6583333333333332
A619,2016-03-25,0.2,3422.0,25.375,30.8,22.0,94.0,62.0,5.7,1.5583333333333333
A619,2016-03-26,12.8,2255.1,26.041666666666668,31.1,23.3,95.0,63.0,4.1,1.0999999999999999
A619,2016-03-27,0.2,3271.1,26.258333333333336,33.4,20.4,94.0,48.0,7.2,1.8208333333333335
A619,2016-03-28,0.0,3084.4,26.566666666666666,32.2,22.0,93.0,54.0,5.6,1.675
A619,2016-03-29,0.0,3115.3,26.766666666666666,31.5,23.4,94.0,66.0,5.5,1.6083333333333334
A619,2016-03-30,0.6,3353.2,26.7375,32.7,22.8,94.0,56.0,6.9,1.8
A619,2016-03-31,0.0,3197.5,26.4875,31.3,22.1,94.0,59.0,6.5,1.7541666666666667
A619,2016-04-01,4.6,3008.4,26.508333333333336,32.5,23.4,93.0,53.0,6.1,1.6916666666666667
A619,2016-04-02,0.0,3199.6,25.21666666666667,31.5,20.9,94.0,51.0,7.0,1.95
A619,2016-04-03,0.0,3112.2,26.604166666666668,32.5,22.1,93.0,55.0,6.1,2.0
A619,2016-04-04,0.0,3194.3,26.183333333333334,31.4,21.5,92.0,62.0,7.1,2.154166666666667
A619,2016-04-05,0.0,3216.4,25.454166666666666,30.9,20.9,92.0,51.0,6.2,2.0208333333333335
A619,2016-04-06,0.0,3149.6,25.520833333333332,30.5,20.8,94.0,54.0,6.8,2.175
A619,2016-04-07,0.0,3074.7,25.84166666666667,33.1,20.5,94.0,40.0,4.8,1.9291666666666665
A619,2016-04-08,0.0,3103.6,25.037499999999998,31.4,19.4,91.0,54.0,5.3,2.1
A619,2016-04-09,0.0,3031.9,25.9875,31.7,21.2,93.0,57.0,6.6,1.8541666666666667
A619,2016-04-10,0.0,2943.7,26.21666666666667,31.3,21.3,93.0,62.0,6.5,2.0749999999999997
A619,2016-04-11,1.2,3096.4,26.59166666666667,31.2,23.1,94.0,65.0,6.4,1.8291666666666666
A619,2016-04-12,0.0,2972.6,26.270833333333332,32.4,21.6,93.0,56.0,5.6,1.8416666666666668
A619,2016-04-13,0.0,3028.9,26.816666666666666,32.3,22.5,94.0,46.0,6.1,1.7208333333333332
A619,2016-04-14,0.0,2991.6,27.316666666666666,34.2,22.5,93.0,39.0,5.4,1.7791666666666668
A619,2016-04-15,0.0,2933.0,26.204166666666666,32.0,21.0,93.0,56.0,6.3,2.129166666666667
A619,2016-04-16,0.0,2984.3,26.370833333333334,34.2,21.1,93.0,33.0,5.2,2.0458333333333334
A619,2016-04-17,0.0,2973.3,25.991666666666664,33.4,20.8,91.0,41.0,4.6,1.9958333333333333
A619,2016-04-18,0.0,2931.3,26.65416666666667,34.7,21.0,93.0,37.0,5.3,1.7833333333333332
A619,2016-04-19,0.0,2924.6,26.650000000000002,34.3,20.8,93.0,41.0,5.1,1.7625
A619,2016-04-20,0.0,2897.0,26.266666666666666,33.5,21.3,93.0,47.0,6.1,1.7541666666666667
A619,2016-04-21,0.0,2986.0,26.354166666666668,34.7,20.8,91.0,34.0,5.0,1.8
A619,2016-04-22,0.0,2882.1,26.224999999999998,35.2,20.2,91.0,33.0,5.3,1.7791666666666668
A619,2016-04-23,0.2,2786.7,25.370833333333334,32.0,19.8,92.0,45.0,5.6,1.8708333333333333
A619,2016-04-24,0.0,2789.3,26.208333333333332,34.5,20.4,93.0,35.0,5.4,1.6666666666666667
A619,2016-04-25,0.0,2786.0,26.625,34.3,20.4,90.0,35.0,6.9,1.8041666666666665
A619,2016-04-26,0.0,2348.1,25.416666666666668,31.5,22.0,88.0,56.0,5.7,1.575
A619,2016-04-27,0.2,706.5,23.287499999999998,26.4,20.7,92.0,67.0,15.3,1.9875
A619,2016-04-28,0.0,682.0,20.179166666666667,21.7,19.0,88.0,70.0,7.0,1.4583333333333333
A619,2016-04-29,3.4,1281.7,18.691666666666666,22.9,17.4,95.0,53.0,3.1,1.0374999999999999
A619,2016-04-30,0.0,1062.4,19.445833333333333,23.2,17.1,96.0,66.0,3.4,0.8875000000000001
A619,2016-05-01,0.2,2388.4,19.670833333333334,24.2,15.9,95.0,46.0,8.3,1.75
A619,2016-05-02,0.0,2808.1,18.8625,26.0,13.6,94.0,48.0,5.6,2.0416666666666665
A619,2016-05-03,0.0,2767.9,19.595833333333335,26.6,14.4,96.0,43.0,4.7,2.0625
A619,2016-05-04,0.0,2651.9,19.966666666666665,26.8,14.6,95.0,56.0,5.6,1.9749999999999999
A619,2016-05-05,0.0,2466.1,21.96666666666667,26.8,18.5,94.0,61.0,4.8,1.3583333333333334
A619,2016-05-06,0.0,2562.6,22.4875,27.8,20.0,94.0,53.0,4.8,1.4708333333333332
A619,2016-05-07,0.0,2085.8,22.0,26.3,18.5,95.0,67.0,5.0,1.5083333333333335
A619,2016-05-08,0.0,2382.5,23.28333333333333,28.3,19.3,95.0,60.0,5.6,1.3375000000000001
A619,2016-05-09,9.2,2302.4,23.133333333333336,27.5,19.8,94.0,67.0,5.3,1.5166666666666666
A619,2016-05-10,0.0,2291.2,23.212500000000002,28.3,20.2,96.0,66.0,5.7,1.3708333333333333
A619,2016-05-11,0.0,1801.5,22.962500000000002,27.1,19.1,94.0,66.0,4.8,1.4083333333333332
A619,2016-05-12,0.4,1710.5,22.925,26.6,21.1,93.0,57.0,5.5,1.2958333333333334
A619,2016-05-13,0.8,2214.0,20.970833333333335,25.2,19.2,95.0,63.0,6.3,1.3499999999999999
A619,2016-05-14,0.2,2369.8,20.554166666666667,25.5,18.0,94.0,54.0,6.1,1.625
